label,text
Stornare facturi emise inainte de a folosi Smartbill,Stornare facturi emise inainte de a folosi Smartbill
Stornare partiala factura,va rog sa imi spuneti cum pot storna partial o factura
Stornare partiala factura,cum pot storna o facturÄƒ parÈ›ialÄƒ Ã®n care am mai multe articole sÄƒ le aducÄƒ Ã®napoi Ã®n stoc
Stornare partiala factura,Doresc sa fac o stornare partiala la o factura.
Stornare partiala factura,doresc sa stornez o pozitie dintr-o factura
Stornare partiala factura,cum stornez partial?
Stornare partiala factura,cum emit storno partial
Stornare partiala factura,pot storna partial o factura
Stornare partiala factura,cum fac o stornare partiala
Stornare partiala factura,storno partial de factura
Stornare partiala factura,STORNARE PRODUS DINTR-O FACTURA
Stornare partiala factura,STORNARE PRODUS DINTR-O FACTURA
Stornare partiala factura,STORNARE PRODUS DINTR-O FACTURA
Stornarea pe pozitii,atunci cand incerc sa stornez o factura nu imi apar produsele
Stornarea pe pozitii,cand incerc sa stornez imi apare doar faptul ca storno factura din data de si nu se vede si ce contine factura
Stornarea pe pozitii,nu pot sa vad ce contine factura atunci cand stornez
Stornarea pe pozitii,de unde setez stornarea pe pozitii
Stornarea pe pozitii,Cum stornez doar un produs de pe factura
Stornarea valorica,Ce inseamna stornare valorica?
Stornarea valorica,Cum pot face o stornare valorica?
Stornarea valorica,stornare valorica
Stornarea valorica,cum fac o stornare valorica
Stornarea valorica,Optiune stornare pe pozitii
Stornarea valorica,Stornarea valorica nu actualizeaza gestiunea
Storno fara incarcare stoc,de ce cand fac storno la o factura produsele nu revin in stoc
Storno fara incarcare stoc,De ce nu se incarca stocul cand stornez<br>
Storno fara incarcare stoc,Storno fara incarcare stoc<br>
Sume de incasat per client,Cum pot sa vad ce sume mai am de incasat de la un anumit client?
Sume de incasat per client,Vreau sa vad ce sume am deschise pe un client
Sume de incasat per client,Cum pot sa vad facturile neincasate pe client
Sume de incasat per client,Vreau un raport cu facturile de incasat de la un anumit client
Sume de incasat per client,Care sunt sumele de incasat pe client
Sume de incasat per client,Raport cu facturile deshise per client
Text suplimentar pe voucher,cum pot scrie ceva pe voucher
Text suplimentar pe voucher,de unde se poate trece text pe voucher
Text suplimentar pe voucher,pot trece informatii suplimentare pe voucher
Text suplimentar pe voucher,de unde schimb textul de pe voucher
Text suplimentar pe voucher,cum pot adauga text suplimentar pe voucher
Text suplimentar pe voucher,unde pot introduce informatii suplimentare pe voucher
Tiparire documente ,am schimbat calculatorul folosit si nu reusesc sa printez facturi din interfata browserul
Tiparire documente ,Nu mai pot tipari facturile din program.
Tiparire documente ,Vreau sa tiparesc factura si nu ma lasa.
Tiparire documente ,Incerc sa tiparesc facturile de pe alt calculator si nu merge.
Tiparire factura,Cum tiparesc factura?
Tiparire factura,cum dau imprimare
Tiparire factura,cum printez o factura emisa
Tiparire registru de casa,Cum pot sa tiparesc registru de casa?
Tiparire registru de casa,De unde pot sa printez registrul de casa?
Tiparire registru de casa,Vreau sa tiparesc registrul de casa
Tiparire registru de casa,Din ce meniu pot sa listez registrul de casa?
Tiparirea pe imprimanta mobila,Nu imi apare stampila pe facturile scoase la imprimanta mobila.
Tiparirea pe imprimanta mobila,Incerc sa listez facturi pe imprimanta mobila si nu apare stampila
Tiparirea pe imprimanta mobila,Cum fac sa imi tipareasca stampila pe imprimanta mobila?
Tiparirea pe imprimanta mobila,"La tiparire, imi iese factura fara stampila."
Tiparirea pe imprimanta mobila,Am o imprimanta mobila si nu se vede stampila pe factura tiparita
Tipuri de documente ce permit utilizarea cititorului de cod de bare,La emiterea caror documente pot folosi scannerul
Tipuri de documente ce permit utilizarea cititorului de cod de bare,Pot folosi scanner-ul la emitere aviz
Tipuri de documente ce permit utilizarea cititorului de cod de bare,De ce nu pot folosi scanner-ul pentru bon consum
Tipuri de documente ce permit utilizarea cititorului de cod de bare,Cum folosesc un cititor de cod de bare conectat la aplicatie
Tipuri de documente ce permit utilizarea cititorului de cod de bare,Ce documente pot genera cu scannerul
Tipuri de documente ce permit utilizarea cititorului de cod de bare,Tipuri de documente pe care se poate utiliza cititor de cod de bare
Toate abonamentele SmartBill,1.23456789123456E+017
Toate abonamentele SmartBill,1.23456789123456E+017
Transfer flow,a757fab6-6d59-481d-888e-e87f37cd8825
Transfer marfa intre sedii,Cum fac sa transfer marfa din sediul principal in sediul secundar?
Transfer marfa intre sedii,Cum pot sa mut produse din gestiunea de la depozit la magazin?
Transfer marfa intre sedii,Ce documente trebuie sa emit pentru un transfer intre gestiuni?
Transfer marfa intre sedii,Vreau sa mut marfa din sediul principal in sediul secundar.
Transfer marfa intre sedii,Trebuie sa transfer marfa de la un sediu la altul
Transfer produse inactive intr-o gestiune noua,Cum pot muta toate produsele inactive intr-o gestiune separata?
Transfer produse inactive intr-o gestiune noua,Vreau sa mut produsele inactive in alta gestiune
Transfer produse inactive intr-o gestiune noua,Cum transfer produsele inactive dintr-o gestiune in alta?
Transfer produse inactive intr-o gestiune noua,Am produse inactive si vreau sa le transfer in alta gestiune. Cum procedez?
Transfer to agent,123456-gdfjgksjnfjkdsnf-23543534
Transfer to agent,789012-radfdsfds-af35t3634534
Transfer to agent,6d3b8b58-1317-4e23-9b39-1b31e5007aab
Transfer to agent,9012-s34584375fjdndsjbf043-af35t36
Transfer to agent,3b5ce049-3eac-4ffb-8bd7-1505e580e760
Transferul intre depozite,Cum transfer marfa dintr-un depozit in altul?
Transferul intre depozite,Vreau sa fac un transfer intre gestiuni.
Transferul intre depozite,Transferul intre depozite
Transferurile catre Gestiunea Bunuri la Terti,Cum transfer din gestiunea principala cantitativ-valorica intr-o gestiune Bunuri la terti
Transferurile catre Gestiunea Bunuri la Terti,Va rog sa ma ajutati cu un transfer catre bunuri la terti.
Transferurile catre Gestiunea Bunuri la Terti,Am o gestiune bunuri la terti si vreau sa fac un transfer.
Transferurile catre Gestiunea Bunuri la Terti,Incerc sa fac un transfer catre bunuri la terti si am nevoie de mai multe informatii.
Transferurile catre Gestiunea Bunuri la Terti,Transferurile catre Gestiunea Bunuri la Terti
Transmiterea voucherelor,de ce nu ajung voucherele la clienti
Transmiterea voucherelor,clientul a comandat un voucher online la platit dar nu a ajuns la el
Transmiterea voucherelor,cum ajung voucherele la clienti
Trecerea de la tipizate, cum pot trece de la factura tipizata la Smart Bill?
Trecerea de la tipizate,Am emis facturi de mana dar vreau sa folosesc SmartBill
Trecerea de la tipizate,sa emit o factura in program?
Trecerea de la tipizate,"Pot sa emit facturi in continuare cu SmartBill, daca pana acum am emis pe tipizat?"
Trecerea de la tipizate,"Vreau sa emit o factura in SmartBill, am folosit tipizate pana acum"
Trimiterea documentelor emise in SmartBill.,Cum pot sa trimit documente pe email din SmartBill?
Trimiterea documentelor emise in SmartBill.,Unde intru pentru a trimite o factura pe e-mail?
Trimiterea documentelor emise in SmartBill.,Vreau sa imi setez adresa de e-mail a firmei pentru trimiterea documentelor pe e-mail.
Trimiterea documentelor emise in SmartBill.,Cum trimit e-mail cu factura anexata?
Trimiterea documentelor emise in SmartBill.,Cum atasez factura in PDF cand o trimit pe mail?
Trimiterea documentelor recurente pe e-mail,cum trimit recurentele pe email
Trimiterea documentelor recurente pe e-mail,de unde se poate stabili ca recurentele sa fie trimise pe email
Trimiterea documentelor recurente pe e-mail,recurentele se pot trimite pe mail
Trimiterea documentelor recurente pe e-mail,vreau sa trimit recurentele pe email
Unde se poate vedea cand a fost incasata o factura? ,Unde se poate vedea cand a fost incasata o factura? 
Unde se poate vedea cand a fost incasata o factura? ,Cum aflu in ce data s-a incasat factura?
Unde se poate vedea cand a fost incasata o factura? ,"Exista un raport in care sa vad data incasarilor, cu facturile lor?"
Unde se poate vedea cand a fost incasata o factura? ,Vreau sa stiu cand s-a incasat o factura.
Unde se poate vedea cand a fost incasata o factura? ,De ce nu imi apar incasarile?
Unde se poate vedea cand a fost incasata o factura? ,Unde se poate vedea cand a fost incasata o factura?
Unitati de masura secundare,Receptionez marfa la bucata si as vrea sa o vand si la bax
Unitati de masura secundare,Cum pot sa introduc pe stoc acelasi produs si in kg si in bucati?
Unitati de masura secundare,Cum adaug unitate de masura secundara?
Unitati de masura secundare,Unde setez conversia pentru cantitate?
Unitati de masura secundare,Vreau sa am acelasi produs cu doua unitati de masura
Unitati de masura secundare,Unitati de masura secundare
Upgrade abonament SmartBill,Cum pot sa fac comanda de upgrade sa platesc doar diferenta dintre pachete?
Upgrade abonament SmartBill,Vreau sa trec la pachetul urmator
Upgrade abonament SmartBill,Cum platesc diferenta pana la pachetul urmator?
Upgrade abonament SmartBill,Am nevoie de un pachet cu mai multe documente
Upgrade abonament SmartBill,Vreau sa pot emite mai multe facturi
Upgrade abonament SmartBill,upgrade
Upgrade abonament SmartBill,o factura pentru upgrade la Platinum ?
Upgrade abonament SmartBill,Cum schimb abonamentul?
Utilizare Modul Productie,Exista retetar in SmartBill?
Utilizare Modul Productie,Cum inregistrez productia in SmartBill?
Utilizare Modul Productie,"Cum imi pot descarca gestiunea de materii prime si materii auxiliare in gestiunea de produse finite, creand astfel stocuri cu produsele pe care le-am prelucrat?"
Utilizare Modul Productie,avem nevoie de functia PRODUCTIE
Utilizare Modul Productie,"As dori sa stiu daca programul are si o functie pentru crearea unui produs compus (sau ""reteta"")."
Utilizarea aplicatiei Desktop sincronizat cu SmartBill Cloud pe mai multe,Am trecut de la versiunea de desktop la cloud si vreau sa instalez programul si pe alt laptop.
Utilizarea aplicatiei Desktop sincronizat cu SmartBill Cloud pe mai multe,Vreau sa instalez programul si pe alt calculator.
Utilizarea aplicatiei Desktop sincronizat cu SmartBill Cloud pe mai multe,"Cum procedez pentru a folosi programul si pe alt calculator, dar tot in cloud?"
Utilizarea aplicatiei Desktop sincronizat cu SmartBill Cloud pe mai multe,Am cloud si vreau sa folosesc in continuare programul desktop pe alt calculator
Utilizarea aplicatiei Desktop sincronizat cu SmartBill Cloud pe mai multe,"Am pe un laptop instalat smartbill versiunea desktop, am trecut la cloud si vreau sa instalez programul si pe alt laptop."
Utilizarea SmartBill in firmele de transport,As putea folosit Smart bill la o firma de transport pt a emite facturi ?
Utilizarea SmartBill in firmele de transport,"Am o firma de transport, ma ajuta SmartBill daca vreau sa emit facturi?"
Utilizarea SmartBill in firmele de transport,pot emite facturi pentru o firma de transport
Utilizarea SmartBill in firmele de transport,ma ajuta SmartBill daca vreau sa emit facturi
Utilizarea SmartBill in firmele de transport,pot sa emit facturi pentru o firma de transport
Utilizarea SmartBill in firmele de transport,cont trial pentru test
Utilizarea SmartBill in firmele de transport,aplicatie de test
Valoarea voucherelor ,ce valoare pot avea voucherele
Valoarea voucherelor ,voucherele au valoare fixa
Valoarea voucherelor ,exista o limita a valorii voucherului
Valoarea voucherelor ,ce valoare are un voucher online
Valoarea voucherelor ,valoare maxima voucher online
Valoarea voucherelor ,valoare minima voucher online
Vanzare produs compus fara stoc,"Trebuie sa fac raport de productie de fiecare data, inainte sa vand produsul cu reteta?"
Vanzare produs compus fara stoc,raportul de productie se face mereu inainte de vanzarea produselor cu reteta?
Vanzare produs compus fara stoc,cand vand produse cu reteta trebuie sa fac raport de produtie?
Vanzare produs compus fara stoc,am nevoie de raport de productie cand vand cu reteta?
Vanzare produs compus fara stoc,Vanzare produs compus fara stoc
Variabilele pe recurente ,cum adaug variabile pe recurente?
Variabilele pe recurente ,cum setez automat luna in denumirea din recurenta?
Variabilele pe recurente ,cum setez pentru ce luna se factureaza serviciul in recurenta?
Variabilele pe recurente ,"cum adaug automat anul in denumirea produsului, la recurenta?"
Variabilele pe recurente ,de unde adaug variabile in denumirea produsului?
Variabilele pe recurente ,pot sa adaug variabile la mentiuni?
Variabilele pe recurente ,cum trec luna si anul automat la descriere?
Variabilele pe recurente ,cum setez produsele cu variabile in recurenta?
Variabilele pe recurente ,cum adaug servicii cu variabile in recurenta?
Variabilele pe recurente ,cum adaug variabila pe recurenta
Variabilele pe recurente ,pot sa trec si o perioada abonamentului la o recurenta
Variabilele pe recurente ,cum se poate marca la recurenta perioada abonamentului
Variabilele pe recurente ,se poate ca denumirea serviciului sa cuprinda si perioada la emiterea recurentei
Variabilele pe recurente ,pot sa adaug variabile temporare la recurente
Variabilele pe recurente ,pot seta la o recurenta perioada abonamentului
Verificare inregistare storno,am facut o stornare si nu imi dau seama daca a fost inregistrata
Verificare inregistare storno,unde vad stornarile valorice in rapoarte
Verificare inregistare storno,cum gasesc o stornare valorica in rapoarte
